bigram,sadness,joy,love,anger,fear,surprise
somehow i,0.0285180751234293,0.3294350504875183,0.003432800527662039,0.09844498336315155,0.5199350118637085,0.020234033465385437
somehow felt,0.006138911470770836,0.9393202662467957,0.002751316409558058,0.003046765923500061,0.03571469709277153,0.013028042390942574
somehow not,0.026399949565529823,0.14697962999343872,0.004771046806126833,0.2103031575679779,0.5964548587799072,0.015091300010681152
somehow that,0.037618935108184814,0.4893795847892761,0.008883053436875343,0.2582816481590271,0.18909166753292084,0.016745099797844887
holds me,0.07108453661203384,0.21902015805244446,0.27643656730651855,0.10802009701728821,0.3117174506187439,0.013721182011067867
holds many,0.024962153285741806,0.568814218044281,0.00986135471612215,0.2883886694908142,0.09062469750642776,0.017348892986774445
puts the,0.052364688366651535,0.1597881019115448,0.007407013792544603,0.6629424691200256,0.10795582085847855,0.009541846811771393
puts me,0.04406183212995529,0.17901058495044708,0.005580716300755739,0.7229219675064087,0.043506115674972534,0.004918818362057209
o scream,0.010713934898376465,0.02130262181162834,0.002260231412947178,0.9123478531837463,0.050970930606126785,0.0024043661542236805
o faithful,0.0024430742487311363,0.8595240116119385,0.13209156692028046,0.003909120336174965,0.0008749465923756361,0.0011573440860956907
o class,0.06542251259088516,0.19283875823020935,0.010297269560396671,0.44953393936157227,0.2669573724269867,0.014950173906981945
o shit,0.009524454362690449,0.010658778250217438,0.0018394169164821506,0.9655327200889587,0.010452734306454659,0.0019919374026358128
scream i,0.003203163156285882,0.0025735562667250633,0.0005573978996835649,0.9621012806892395,0.030800405889749527,0.0007642722921445966
carry on,0.06741020828485489,0.5871182084083557,0.0074056354351341724,0.22921380400657654,0.10505994409322739,0.0037922817282378674
carry the,0.04678834229707718,0.24141938984394073,0.009020051918923855,0.5059332251548767,0.1912296712398529,0.0056093311868608
photography only,0.11049032211303711,0.3972139358520508,0.010196080431342125,0.274839848279953,0.19748228788375854,0.009777547791600227
photography a,0.05821152776479721,0.3871317207813263,0.0067162602208554745,0.2947942316532135,0.24282898008823395,0.010317185893654823
worked so,0.045271821320056915,0.6171925067901611,0.00475015165284276,0.3087901771068573,0.016255764290690422,0.007739607244729996
worked out,0.01901290938258171,0.8351374268531799,0.002032263670116663,0.1258220672607422,0.014018976129591465,0.0039763543754816055
worked up,0.03878866136074066,0.2221691757440567,0.002598581137135625,0.7092005610466003,0.023412656038999557,0.0038303036708384752
worked well,0.00188568071462214,0.9949048757553101,0.0006959030870348215,0.0013386068167164922,0.0005827566492371261,0.0005920867552049458
system will,0.061890650540590286,0.5906586050987244,0.00990524422377348,0.1877233237028122,0.1415560245513916,0.008266075514256954
system of,0.07668508589267731,0.19557611644268036,0.013623657636344433,0.4397134482860565,0.2597072720527649,0.014694428071379662
system and,0.0655677318572998,0.2371445894241333,0.01092529483139515,0.46225616335868835,0.20987533032894135,0.014230873435735703
system in,0.05801020935177803,0.11714737862348557,0.008729975670576096,0.3736114501953125,0.4289547801017761,0.013546218164265156
system both,0.06196252256631851,0.1447594165802002,0.009720688685774803,0.6081590056419373,0.16520941257476807,0.010188866406679153
persuade me,0.009250611066818237,0.9140012860298157,0.004424723796546459,0.057959530502557755,0.012344000861048698,0.0020197127014398575
remain as,0.031078781932592392,0.8669636249542236,0.007171263452619314,0.07126741856336594,0.020090315490961075,0.0034285620786249638
remain im,0.052514076232910156,0.766876757144928,0.0079770777374506,0.12556597590446472,0.044475894421339035,0.002590186893939972
retired wedding,0.4782920181751251,0.24045595526695251,0.014661034569144249,0.23504869639873505,0.0258641354739666,0.005678175948560238
wedding photographer,0.06982813775539398,0.38313356041908264,0.08783098310232162,0.27567970752716064,0.1756652146577835,0.007862305268645287
wedding rings,0.04466284066438675,0.5350094437599182,0.06965332478284836,0.24551822245121002,0.09777440130710602,0.0073818061500787735
wedding planner,0.060578737407922745,0.6374632716178894,0.030118722468614578,0.1668217033147812,0.10031042248010635,0.004707134794443846
wedding i,0.05294635519385338,0.5095234513282776,0.1400042623281479,0.20361340045928955,0.08731203526258469,0.006600549910217524
photographer im,0.03941528871655464,0.1302899271249771,0.006856156047433615,0.5121938586235046,0.30272069573402405,0.008524073287844658
kicked myself,0.002312807831913233,0.0017182878218591213,0.00036060038837604225,0.988669216632843,0.006402379833161831,0.0005367184057831764
repeatedly over,0.008159778080880642,0.004891519900411367,0.0010204442078247666,0.949310839176178,0.03542559593915939,0.0011918162927031517
dream i,0.030091291293501854,0.6368536353111267,0.006947387475520372,0.057039204984903336,0.26110538840293884,0.007963084615767002
dream of,0.008441351354122162,0.9694227576255798,0.007586069870740175,0.0038637774996459484,0.009182109497487545,0.0015038220444694161
dream to,0.01853024587035179,0.8631200790405273,0.006119786761701107,0.034334588795900345,0.0732094794511795,0.0046857926063239574
dream the,0.016138486564159393,0.8507052659988403,0.0045515322126448154,0.035030510276556015,0.08821163326501846,0.005362414289265871
dream about,0.01481673214584589,0.9286893010139465,0.010746786370873451,0.0067328098230063915,0.036165785044431686,0.0028484894428402185
dream that,0.020625228062272072,0.870265007019043,0.013024398125708103,0.0451410673558712,0.047847140580415726,0.0030971625819802284
dream as,0.021837124601006508,0.8547559380531311,0.005087333731353283,0.03183029592037201,0.0802047848701477,0.0062845321372151375
crushing me,0.3049229681491852,0.008419031277298927,0.008428012952208519,0.5264487862586975,0.1414995938539505,0.010281658731400967
awake im,0.035737548023462296,0.5300400853157043,0.0031469296663999557,0.040111344307661057,0.3831416964530945,0.007822335697710514
awake as,0.020050331950187683,0.7073865532875061,0.0030389302410185337,0.03493751212954521,0.22502420842647552,0.009562399238348007
thank him,0.0019834430422633886,0.9771502017974854,0.018426228314638138,0.00138769019395113,0.00045110975042916834,0.0006012778030708432
thank you,0.001614779932424426,0.9744584560394287,0.02205713465809822,0.00099810934625566,0.0003619198687374592,0.000509653880726546
thank god,0.003043451579287648,0.9843223690986633,0.010092344135046005,0.0015099513111636043,0.0005394358886405826,0.000492422899696976
utterly defeated,0.5551453232765198,0.03373187035322189,0.0047791702672839165,0.39146703481674194,0.010342424735426903,0.004534166771918535
utterly disgusted,0.00046177164767868817,0.00031552015570923686,0.0003521607432048768,0.997795581817627,0.0008006195421330631,0.00027435229276306927
utterly helpless,0.07224833965301514,0.0011680994648486376,0.0006989713874645531,0.0015313673065975308,0.9204899668693542,0.003863346064463258
utterly amazed,0.0012344819260761142,0.0017015686025843024,0.0012743861880153418,0.0009591151028871536,0.004358008038252592,0.9904724359512329
belittled me,0.0010901419445872307,0.002915535122156143,0.0022939068730920553,0.9890318512916565,0.002370014088228345,0.0022985273972153664
keyed into,0.03785785287618637,0.28929293155670166,0.00927616748958826,0.23774899542331696,0.41430795192718506,0.011516144499182701
trigger points,0.03518659248948097,0.2004241645336151,0.004956856835633516,0.5033106803894043,0.24990463256835938,0.006217125803232193
points it,0.029790954664349556,0.06458820402622223,0.002846689196303487,0.8541392087936401,0.043018169701099396,0.005616767797619104
points is,0.07758500427007675,0.3505551815032959,0.008600998669862747,0.4156702756881714,0.13132774829864502,0.016260815784335136
points i,0.045450881123542786,0.1176445484161377,0.003921132534742355,0.7885841727256775,0.04030220955610275,0.004097047261893749
points along,0.03107616864144802,0.6858723163604736,0.006206346210092306,0.2139003425836563,0.05411991477012634,0.008824951015412807
points and,0.06745434552431107,0.34371551871299744,0.009521638043224812,0.5106306076049805,0.056924767792224884,0.011753140948712826
inarticulate and,0.014938819222152233,0.21038921177387238,0.0038199136033654213,0.2639314532279968,0.5023998022079468,0.004520793911069632
laughable and,0.002058901358395815,0.9828467965126038,0.0008906482253223658,0.006728924810886383,0.001265465747565031,0.006209256127476692
flattened about,0.0379585325717926,0.024557730183005333,0.004308084025979042,0.32785558700561523,0.5924763083457947,0.012843776494264603
flattened me,0.017552610486745834,0.0179695226252079,0.0022986368276178837,0.6349149346351624,0.31744372844696045,0.009820540435612202
knowledgeable about,0.0005269889952614903,0.9972737431526184,0.00040116047603078187,0.0005250276299193501,0.0005510628107003868,0.0007220468833111227
drastically inadequate,0.9962134957313538,0.0005062345881015062,0.0002734125591814518,0.001751741161569953,0.0009772608755156398,0.0002777404151856899
swirling around,0.0030408904422074556,0.017662720754742622,0.002769100246950984,0.06060023605823517,0.8952483534812927,0.02067866548895836
acceptable or,0.003001462435349822,0.9896622896194458,0.00130630808416754,0.0038068119902163744,0.0015709615545347333,0.0006521307514049113
acceptable and,0.0012969508534297347,0.9946495890617371,0.0012586397351697087,0.0017743019852787256,0.0006600280175916851,0.0003606083628255874
acceptable life,0.0016555609181523323,0.9947624802589417,0.0009090709500014782,0.0016268369508907199,0.0006756833172403276,0.000370317924534902
acceptable strategy,0.002602169057354331,0.9901708960533142,0.0013685618760064244,0.0037193873431533575,0.001496778684668243,0.00064222322544083
acceptable piece,0.0037051348481327295,0.9823316335678101,0.0018977726576849818,0.00863376073539257,0.002399166114628315,0.0010325172916054726
acceptable at,0.0029254150576889515,0.9875786900520325,0.0017352846916764975,0.005655475426465273,0.0014650612138211727,0.0006400519050657749
glad that,0.0004747445054817945,0.9982763528823853,0.0006150237168185413,0.00025259796530008316,0.00016054740990512073,0.00022070597333367914
glad to,0.0005493400385603309,0.9980754852294922,0.000529030745383352,0.0003297293442301452,0.00022039320901967585,0.0002961681457236409
glad it,0.0007254990632645786,0.9977426528930664,0.0006296219071373343,0.00042328363633714616,0.00020809935813304037,0.0002707504027057439
glad for,0.0005814079777337611,0.9979361295700073,0.0006144890212453902,0.0003504045307636261,0.00020119527471251786,0.0003165363450534642
thaliad and,0.08229716122150421,0.10897711664438248,0.03402393311262131,0.5447652339935303,0.21870310604572296,0.011233514174818993
celebrate it,0.0007557929493486881,0.9963893890380859,0.001364925759844482,0.0008402169914916158,0.0003353692591190338,0.0003144562360830605
celebrate today,0.000718832656275481,0.9968624114990234,0.00112289993558079,0.0006860556895844638,0.00029161424026824534,0.0003182818181812763
celebrate in,0.0010998601792380214,0.9952854514122009,0.001094862469471991,0.0015071510570123792,0.0005927816964685917,0.00041994149796664715
calming about,0.001822075224481523,0.9911625385284424,0.0011377630289644003,0.0022523091174662113,0.003268458880484104,0.0003570001863408834
colors i,0.06367100775241852,0.5066543817520142,0.012142447754740715,0.3617612421512604,0.050299566239118576,0.005471405573189259
colors of,0.044535715132951736,0.4347781538963318,0.02627049945294857,0.33258509635925293,0.15145301818847656,0.010377492755651474
colors are,0.04748104140162468,0.639092743396759,0.010511976666748524,0.20223185420036316,0.09256286174058914,0.008119555190205574
dunno i,0.01670612208545208,0.09888648241758347,0.0028364621102809906,0.7869315147399902,0.09074562788009644,0.003893784247338772
dunno the,0.014485065825283527,0.09245505183935165,0.0031368888448923826,0.8127714991569519,0.07299162447452545,0.004159885458648205
pleasant as,0.0004865702358074486,0.9980952143669128,0.0007116200285963714,0.0002610405790619552,0.00020018836949020624,0.0002453522174619138
pleasant to,0.0005215777200646698,0.9981169700622559,0.0006318720988929272,0.0002649655216373503,0.00020570028573274612,0.0002587491471786052
pleasant one,0.0005448702140711248,0.9980685114860535,0.0006700039957650006,0.00028162996750324965,0.0002008496376220137,0.0002341213694307953
pleasant but,0.0008158463169820607,0.9975621700286865,0.0007787610520608723,0.00032181618735194206,0.000242958078160882,0.00027842080453410745
pleasant feeling,0.0003044925397261977,0.9988083839416504,0.0004129529115743935,0.0001357440196443349,0.00014724071661476046,0.00019127938139718026
pleasant experience,0.0004323642060626298,0.9984575510025024,0.0005277086747810245,0.0001882119831861928,0.0001630450860830024,0.00023101137776393443
pleasant talk,0.0005685669602826238,0.9978604912757874,0.0008725050720386207,0.0002868384472094476,0.00018763238040264696,0.00022399076260626316
pleasant i,0.0005545300082303584,0.998171329498291,0.0005466810544021428,0.00026963272830471396,0.00022168090799823403,0.00023614468227606267
sounds i,0.05706684663891792,0.13089293241500854,0.0034529082477092743,0.7456461787223816,0.05994964390993118,0.0029914078768342733
sounds if,0.04553293064236641,0.26427051424980164,0.005179218016564846,0.5594446063041687,0.11967767775058746,0.005895077716559172
sounds and,0.06236390396952629,0.28739455342292786,0.007525521796196699,0.526020884513855,0.10735290497541428,0.009342210367321968
include the,0.055243298411369324,0.3215538561344147,0.011722646653652191,0.4723537266254425,0.13061268627643585,0.00851375050842762
include in,0.08857584744691849,0.27377596497535706,0.010331541299819946,0.44784003496170044,0.17018648982048035,0.009290099143981934
include anyone,0.025215478613972664,0.1725056916475296,0.005329412873834372,0.742226779460907,0.05078157037496567,0.003940996713936329
idea of,0.02000911347568035,0.7447611093521118,0.005805595312267542,0.1804937869310379,0.04462394490838051,0.004306446760892868
idea i,0.02104463055729866,0.2766416072845459,0.004154134076088667,0.6345266103744507,0.059875600039958954,0.00375740067102015
idea but,0.041152603924274445,0.11943092197179794,0.005896245129406452,0.7278395891189575,0.1007244735956192,0.004956213757395744
idea that,0.02292950637638569,0.21071437001228333,0.006038568448275328,0.6641336679458618,0.08926111459732056,0.006922817789018154
idea and,0.03036632388830185,0.5268571376800537,0.008758950978517532,0.3539562523365021,0.07133591175079346,0.008725369349122047
idea lately,0.02837551198899746,0.39970752596855164,0.004512903280556202,0.4451436400413513,0.11773080378770828,0.004529602359980345
idea such,0.024164721369743347,0.5571016073226929,0.008410623297095299,0.3002969026565552,0.09704064577817917,0.012985549867153168
idea if,0.02318461984395981,0.5558785200119019,0.006121589336544275,0.28687548637390137,0.11968252062797546,0.008257271721959114
healing and,0.0028789921198040247,0.9889357686042786,0.002122175879776478,0.002826546784490347,0.002245006151497364,0.0009915719274431467
holistic living,0.0019780430011451244,0.9929459691047668,0.0009762138943187892,0.0021027361508458853,0.0014982386492192745,0.0004988876171410084
radiant vibrant,0.0003362094867043197,0.9980401396751404,0.0006337763043120503,0.0003529464593157172,0.0002718716859817505,0.00036503514274954796
radiant heat,0.0012770649045705795,0.9919860363006592,0.0016483607469126582,0.0028270708862692118,0.0011537165846675634,0.0011078172829002142
vibrant and,0.00035121513064950705,0.9979945421218872,0.0005806770059280097,0.0003580433549359441,0.00029113079654052854,0.0004243383591528982
enthusiastic about,0.0004359653976280242,0.9959021210670471,0.0023288081865757704,0.0005499644903466105,0.000234508523135446,0.0005487374728545547
age im,0.07227742671966553,0.08832554519176483,0.004930782597512007,0.288999080657959,0.5400961637496948,0.005371031351387501
age and,0.07691524177789688,0.12570300698280334,0.007327929139137268,0.36874857544898987,0.41252776980400085,0.008777428418397903
age old,0.3500192165374756,0.07967790961265564,0.004121196456253529,0.07536298781633377,0.4848342537879944,0.005984497722238302
age i,0.192144513130188,0.0846453383564949,0.005769636947661638,0.4775571823120117,0.23416925966739655,0.005714064929634333
supposed to,0.030355872586369514,0.2497340738773346,0.005834681447595358,0.5353913307189941,0.17121630907058716,0.007467689458280802
stay in,0.06516946107149124,0.3983481526374817,0.010713820345699787,0.17196588218212128,0.3447592556476593,0.009043379686772823
stay grounded,0.015491864643990993,0.005852831061929464,0.0006578594329766929,0.05430196225643158,0.9221706986427307,0.0015247018309310079
stay with,0.04728743061423302,0.6857253909111023,0.01525278389453888,0.1379200667142868,0.10885888338088989,0.0049555012956261635
stay as,0.039452988654375076,0.7403177618980408,0.010279773734509945,0.14481237530708313,0.05867118015885353,0.006466049235314131
lively room,0.0003522947372402996,0.9981085062026978,0.0005257908487692475,0.0003654860192909837,0.00029256189009174705,0.00035523661063052714
room but,0.029213519766926765,0.021360227838158607,0.0026478648651391268,0.6830129027366638,0.25742098689079285,0.00634442362934351
room simply,0.03398031368851662,0.28946375846862793,0.004633831325918436,0.5365955233573914,0.12753768265247345,0.007788892835378647
room to,0.045257702469825745,0.12208501994609833,0.007538714446127415,0.6244666576385498,0.19257734715938568,0.008074488490819931
room with,0.037515055388212204,0.11939610540866852,0.007449154742062092,0.622422456741333,0.20279762148857117,0.010419649071991444
room for,0.06865756213665009,0.16378039121627808,0.00787324644625187,0.681036651134491,0.07327151298522949,0.005380670540034771
room i,0.019368711858987808,0.0183058213442564,0.0015284748515114188,0.8224911689758301,0.13559797406196594,0.0027078851126134396
room and,0.031362298876047134,0.06992708891630173,0.005488312337547541,0.6425991654396057,0.24228490889072418,0.0083381412550807
room he,0.013027499429881573,0.013723506592214108,0.0016180817037820816,0.8781922459602356,0.09118754416704178,0.002251178491860628
room needs,0.5699074268341064,0.04849103093147278,0.003952160943299532,0.2967635691165924,0.07677818834781647,0.004107626620680094
room unless,0.033705659210681915,0.03651046380400658,0.0030412173364311457,0.2406129091978073,0.6810198426246643,0.005109994672238827
explorer i,0.021529709920287132,0.41659924387931824,0.007703551556915045,0.17607133090496063,0.3423102796077728,0.03578586503863335
enuff to,0.016969025135040283,0.1521441787481308,0.00776387844234705,0.7597399353981018,0.05851363390684128,0.004869282245635986
offer me,0.003909507766366005,0.8341818451881409,0.1465817540884018,0.010028427466750145,0.0034266975708305836,0.001871766522526741
offer to,0.016552912071347237,0.41898515820503235,0.025436541065573692,0.4942227005958557,0.04106689244508743,0.00373572064563632
offer but,0.01628206856548786,0.03537307307124138,0.00664872769266367,0.9161927103996277,0.023825600743293762,0.0016778564313426614
offer more,0.0024072614032775164,0.9833050966262817,0.004279885441064835,0.008204681798815727,0.0011951617198064923,0.0006079977029003203
offer as,0.01947471685707569,0.7024829387664795,0.013194470666348934,0.23327018320560455,0.026873646304011345,0.004704028833657503
move on,0.05262615904211998,0.2707374095916748,0.007024574093520641,0.5678415894508362,0.0961483046412468,0.005622007418423891
move to,0.05736437439918518,0.24799692630767822,0.00911024771630764,0.3288390636444092,0.34610405564308167,0.010585312731564045
move or,0.03785158321261406,0.11932467669248581,0.004416288807988167,0.4326304793357849,0.39887821674346924,0.006898832973092794
move i,0.018678298220038414,0.039783548563718796,0.0025737141259014606,0.8586283922195435,0.07819477468729019,0.002141224453225732
move easily,0.0046554929576814175,0.9674164056777954,0.001449859351851046,0.01255878247320652,0.011004344560205936,0.002915158635005355
move into,0.06772878021001816,0.2445252239704132,0.009311018511652946,0.40453630685806274,0.2643512189388275,0.009547479450702667
move a,0.03387247025966644,0.09142127633094788,0.0057123093865811825,0.5621351599693298,0.29938459396362305,0.007474231068044901
move in,0.04666106030344963,0.19936223328113556,0.007398940157145262,0.44705870747566223,0.29084324836730957,0.008675766177475452
stairs bedrooms,0.05965587869286537,0.187750905752182,0.0120164779946208,0.46693164110183716,0.2643449902534485,0.009300080128014088
stairs im,0.04303262382745743,0.06772805005311966,0.005347141996026039,0.6222172975540161,0.25525936484336853,0.006415524519979954
bedrooms and,0.044068530201911926,0.29753199219703674,0.010076092556118965,0.445551335811615,0.19455325603485107,0.008218759670853615
baffroom i,0.016308851540088654,0.03232405707240105,0.00292073842138052,0.7978016138076782,0.1463516801595688,0.004293072037398815
content with,0.015311874449253082,0.9014063477516174,0.003079231595620513,0.058792781084775925,0.01872878149151802,0.0026808835100382566
content hour,0.026709284633398056,0.8221515417098999,0.003113518236204982,0.08527497947216034,0.056168749928474426,0.006581946276128292
content and,0.022875405848026276,0.8668069243431091,0.004768881946802139,0.07713895291090012,0.024012956768274307,0.004396837204694748
content i,0.0034105239901691675,0.9848703742027283,0.0010228932369500399,0.007991110906004906,0.001903650350868702,0.000801526999566704
content down,0.08306083083152771,0.7531692385673523,0.0038566491566598415,0.13370993733406067,0.022470416501164436,0.0037329979240894318
content if,0.03199231997132301,0.7638896107673645,0.0034704343415796757,0.14141827821731567,0.05432434007525444,0.004904957953840494
seconds i,0.02513902820646763,0.049276549369096756,0.0024745711125433445,0.842016875743866,0.07797229290008545,0.003120758570730686
pressure upon,0.017230432480573654,0.01434218231588602,0.002806025790050626,0.6547080278396606,0.30839478969573975,0.0025185048580169678
pressure to,0.020805273205041885,0.02679303288459778,0.0038183042779564857,0.7179813385009766,0.22687840461730957,0.0037237012293189764
pressure of,0.021935636177659035,0.023210646584630013,0.00347290956415236,0.24550361931324005,0.7006975412368774,0.005179697647690773
pressure and,0.04608951136469841,0.08175372332334518,0.006558641325682402,0.4315272867679596,0.42508813738822937,0.008982720784842968
pressure on,0.015957558527588844,0.011088657192885876,0.002432232489809394,0.4732133746147156,0.4945521950721741,0.00275602238252759
upon the,0.07234663516283035,0.22561803460121155,0.013579455204308033,0.46858903765678406,0.2018209546804428,0.018045850098133087
upon me,0.07057055085897446,0.26415127515792847,0.01410687156021595,0.5312577486038208,0.10582517087459564,0.014088351279497147
upon to,0.06706055253744125,0.3550254702568054,0.01470516063272953,0.3693920075893402,0.17529605329036713,0.01852075755596161
upon it,0.07549189776182175,0.4744589030742645,0.02007027342915535,0.29756489396095276,0.1086859479546547,0.023728135973215103
upon but,0.10084214061498642,0.16672025620937347,0.01363732386380434,0.5350629687309265,0.1660892367362976,0.017648039385676384
upon miles,0.059410132467746735,0.34646233916282654,0.009444888681173325,0.44114965200424194,0.1301034837961197,0.013429466634988785
useful without,0.005757222883403301,0.9746379852294922,0.0012578637106344104,0.011958755552768707,0.00331436307169497,0.003073870437219739
useful and,0.0011659801239147782,0.9946045279502869,0.0006195185123942792,0.0018437722465023398,0.00075938442023471,0.0010066924151033163
useful powerful,0.0019345132168382406,0.9914389848709106,0.0007069955463521183,0.003082167822867632,0.001400124398060143,0.0014371229335665703
conor at,0.051264483481645584,0.17470811307430267,0.007977195084095001,0.6917827129364014,0.06672646850347519,0.007541058585047722
sincere i,0.0005511160125024617,0.9972730278968811,0.0009416730026714504,0.0006929499795660377,0.000302734668366611,0.00023847025295253843
sincere and,0.00038163267890922725,0.998059093952179,0.0006911858799867332,0.0004062757361680269,0.00023533849162049592,0.00022646422439720482
sincere or,0.0005812112358398736,0.9974000453948975,0.000744237273465842,0.0006749177118763328,0.00032336628646589816,0.0002762953517958522
sincere appriciation,0.00039970377110876143,0.997975766658783,0.0006885342299938202,0.00043796043610200286,0.0002525233430787921,0.000245464441832155
sincere in,0.0004938018973916769,0.9975754618644714,0.0008158610435202718,0.0006110700196586549,0.00027568801306188107,0.00022818944125901908
sincere about,0.00040303447167389095,0.9978249073028564,0.0009468271746300161,0.00040257806540466845,0.00021609303075820208,0.00020662456518039107
trusted mike,0.003727929200977087,0.8849788308143616,0.014542128890752792,0.024439208209514618,0.07034991681575775,0.0019620435778051615
trusted people,0.00210953108035028,0.963697612285614,0.003832088550552726,0.010772410780191422,0.018300047144293785,0.0012881457805633545
mike with,0.02122240886092186,0.05689142271876335,0.005400510970503092,0.8841428160667419,0.02910122089087963,0.0032415802124887705
mike is,0.014529264532029629,0.053098078817129135,0.002110455185174942,0.905422568321228,0.022968370467424393,0.0018712615128606558
mike to,0.013115623034536839,0.023731913417577744,0.003824284067377448,0.9278802275657654,0.02916894294321537,0.0022790611255913973
personal information,0.03155294805765152,0.11987314373254776,0.021340379491448402,0.4316570460796356,0.38877078890800476,0.006805654615163803
personal piece,0.023806888610124588,0.16892389953136444,0.007618119940161705,0.7578681707382202,0.03767920285463333,0.004103771410882473
personal moral,0.01633325032889843,0.9251188635826111,0.007264409214258194,0.04664066433906555,0.0036608863156288862,0.0009819094557315111
personal time,0.03739740699529648,0.37495794892311096,0.01172430720180273,0.23222370445728302,0.3313874900341034,0.01230913307517767
personal money,0.044417355209589005,0.12513470649719238,0.005295112729072571,0.7959502935409546,0.026151197031140327,0.003051318461075425
personal attack,0.0060399314388632774,0.0040512182749807835,0.0009619509801268578,0.9504675269126892,0.03793241083621979,0.0005469056195579469
personal with,0.013745254836976528,0.04771081730723381,0.007227043155580759,0.9073816537857056,0.022366108372807503,0.001569209503941238
personal development,0.0215386301279068,0.9274894595146179,0.006524178199470043,0.030734671279788017,0.01245004590600729,0.001263224403373897
personal in,0.048454299569129944,0.12938742339611053,0.008536671288311481,0.7298830151557922,0.07989786565303802,0.0038407219108194113
information and,0.03979812189936638,0.6193356513977051,0.009127389639616013,0.24008627235889435,0.08129273355007172,0.010359755717217922
information or,0.04317431524395943,0.2626173198223114,0.006014472339302301,0.36567726731300354,0.3122873902320862,0.010229229927062988
delighted in,0.00029809275292791426,0.9978099465370178,0.000611067924182862,0.00032818736508488655,0.00022801311570219696,0.0007247498724609613
delighted when,0.00031643875990994275,0.9970368146896362,0.0007181789260357618,0.00034144421806558967,0.00026543159037828445,0.0013217531377449632
delighted with,0.000326036533806473,0.9974230527877808,0.0006703668623231351,0.0003499934682622552,0.0002565036993473768,0.0009740297100506723
delighted i,0.00030478808912448585,0.9980783462524414,0.000491699727717787,0.000293404096737504,0.00022052924032323062,0.0006111976690590382
delighted to,0.0003243889950681478,0.9977464079856873,0.0005974780069664121,0.00032958757947199047,0.00024591825786046684,0.0007561967941001058
rewarded in,0.001557945623062551,0.9939374923706055,0.0011209780350327492,0.001813478535041213,0.0005390921141952276,0.0010309364879503846
rewarded and,0.0006686015403829515,0.9969663023948669,0.0009256720077246428,0.0006963713676668704,0.0002670735993888229,0.0004759356379508972
pragmatic advice,0.003802785649895668,0.9835276007652283,0.0020693307742476463,0.008132299408316612,0.00183544319588691,0.0006325979484245181
advice and,0.014655301347374916,0.8932113647460938,0.012714792974293232,0.0678575187921524,0.008813383989036083,0.0027477089315652847
outcomes i,0.052274271845817566,0.796826958656311,0.005960483569651842,0.11663883924484253,0.023493342101573944,0.004806074313819408
involved that,0.003734155558049679,0.005307849962264299,0.0008922766428440809,0.9256600141525269,0.06362755596637726,0.0007782051688991487
involved in,0.009201215580105782,0.022508425638079643,0.0024443725124001503,0.8258704543113708,0.1381908506155014,0.0017846958944573998
involved but,0.002434470457956195,0.005950968246906996,0.0010131386807188392,0.9603153467178345,0.02950744703412056,0.0007787066861055791
regular feature,0.03946281224489212,0.7804209589958191,0.006028454285115004,0.12208171933889389,0.04464448615908623,0.007361572235822678
regular moisturizer,0.018909243866801262,0.8916345834732056,0.01448069978505373,0.05225879326462746,0.02034122124314308,0.0023755128495395184
regular and,0.018449945375323296,0.8623088598251343,0.003966647200286388,0.08391191810369492,0.026164371520280838,0.00519823282957077
regular which,0.03056482784450054,0.5482434034347534,0.005109432619065046,0.3420265316963196,0.0676298439502716,0.00642588222399354
gain what,0.055188361555337906,0.5003873109817505,0.006167157553136349,0.4131739139556885,0.019345639273524284,0.00573766278102994
gain i,0.07105541974306107,0.3998014032840729,0.005623367615044117,0.5017519593238831,0.018092982470989227,0.003674902720376849
rational responses,0.006500616669654846,0.9714558720588684,0.002281033433973789,0.014748613350093365,0.0037540390621870756,0.0012598179746419191
responses to,0.04557473212480545,0.08161888271570206,0.005385208874940872,0.6953732371330261,0.16786964237689972,0.004178223665803671
enquiries particularly,0.020319655537605286,0.40066900849342346,0.008552043698728085,0.3521253168582916,0.1936037242412567,0.02473021298646927
particularly as,0.04215820133686066,0.35036417841911316,0.010937413200736046,0.48929908871650696,0.09411326795816422,0.013127862475812435
particularly generous,0.002074622781947255,0.8027303814888,0.1914372444152832,0.00217114738188684,0.0006769427563995123,0.0009096252033486962
particularly virtuous,0.0003379346744623035,0.9983578324317932,0.00043901524622924626,0.00031079791369847953,0.0002605003828648478,0.0002939658588729799
particularly fond,0.002314337994903326,0.006737243849784136,0.9758327603340149,0.012343530543148518,0.0007867570384405553,0.0019854025449603796
particularly practical,0.005318045150488615,0.9700627326965332,0.0016386163188144565,0.01628728397190571,0.004474868532270193,0.002218405483290553
particularly the,0.05910823866724968,0.2227839231491089,0.012745995074510574,0.5706164240837097,0.12248702347278595,0.012258374132215977
particularly romantic,0.0010403008200228214,0.0021084223408252,0.9935386776924133,0.001128961332142353,0.0011814252939075232,0.0010021970374509692
particularly sympathetic,0.003173212055116892,0.0040177651681005955,0.9719340205192566,0.017858168110251427,0.0011411053128540516,0.0018756578210741282
particularly supportive,0.0010735419346019626,0.001928237034007907,0.9938837885856628,0.001670363824814558,0.000649303023237735,0.0007947938865981996
particularly dangerous,0.0005782879306934774,0.0005776826874352992,0.0002907212474383414,0.9965069890022278,0.0018475297838449478,0.00019878175226040184
